ID_CLIENTE,IDADE,RENDA_MENSAL,SCORE_CREDITO,TEMPO_RESIDENCIA,DIVIDA_ATUAL,HISTORICO_INADIMPLENCIA,EMPREGO,ESTADO_CIVIL,TEMPO_EMPREGO,VALOR_SOLICITADO,APROVADO
7941,59,20000.0,481,38,101.1,SIM,CLT,CASADO,36,6501.0,REPROVADO
7942,26,20000.0,425,26,314.91,NÃO,CLT,CASADO,25,251250.0,REPROVADO
7943,59,1000.0,218,38,659.1,SIM,CLT,SOLTEIRO,32,62895.0,APROVADO
7944,48,1000.0,884,6,3160.5,SIM,CLT,DIVORCIADO,21,269703.0,REPROVADO
7945,24,1000.0,349,32,3319.06,NÃO,CLT,CASADO,10,65356.0,REPROVADO
7946,21,20000.0,719,28,1361.56,NÃO,CLT,CASADO,14,291586.0,REPROVADO
7947,36,9928.36,739,9,493.07,NÃO,DESEMPREGADO,CASADO,17,145719.0,REPROVADO
7948,59,1000.0,290,9,2003.68,NÃO,CLT,SOLTEIRO,30,155968.0,APROVADO
7949,47,4933.85,479,11,2083.09,NÃO,CLT,CASADO,33,40113.0,APROVADO
7950,48,1000.0,566,2,2410.14,NÃO,CLT,CASADO,28,30577.0,APROVADO
7951,52,1000.0,362,2,1021.72,NÃO,CLT,CASADO,40,6162.0,REPROVADO
7952,74,1000.0,532,12,225.39,NÃO,CLT,SOLTEIRO,16,187555.0,REPROVADO
7953,38,1000.0,768,30,95.5,NÃO,AUTÔNOMO,SOLTEIRO,17,24627.0,APROVADO
7954,78,20000.0,380,26,2462.47,NÃO,CLT,DIVORCIADO,31,137223.0,REPROVADO
7955,48,1460.11,628,5,57.15,NÃO,CLT,CASADO,9,57609.0,REPROVADO
7956,36,1000.0,744,26,350.82,NÃO,CLT,CASADO,8,7664.0,APROVADO
7957,48,1000.0,824,34,667.4,NÃO,CLT,CASADO,26,157227.0,REPROVADO
7958,70,1000.0,979,8,22.22,NÃO,CLT,DIVORCIADO,25,65809.0,APROVADO
7959,49,1000.0,532,5,2374.21,NÃO,CLT,DIVORCIADO,20,64323.0,APROVADO
7960,19,17301.8,897,5,338.44,NÃO,AUTÔNOMO,CASADO,28,31284.0,REPROVADO
7961,76,1000.0,314,39,28.92,NÃO,AUTÔNOMO,DIVORCIADO,19,190426.0,REPROVADO
7962,69,1000.0,797,25,5049.9,NÃO,AUTÔNOMO,SOLTEIRO,8,288449.0,REPROVADO
7963,27,1000.0,858,18,373.08,SIM,CLT,CASADO,3,274720.0,REPROVADO
7964,19,1000.0,741,15,2093.66,NÃO,CLT,CASADO,14,79274.0,APROVADO
7965,19,1000.0,549,40,604.17,NÃO,CLT,DIVORCIADO,22,18910.0,APROVADO
7966,77,1000.0,692,22,1088.05,NÃO,AUTÔNOMO,CASADO,15,50601.0,REPROVADO
7967,41,14594.95,362,10,275.87,SIM,CLT,CASADO,0,150543.0,REPROVADO
7968,34,1000.0,583,15,698.91,SIM,CLT,CASADO,18,81481.0,REPROVADO
7969,49,20000.0,650,28,297.94,NÃO,CLT,CASADO,25,35808.0,REPROVADO
7970,33,19468.11,874,37,3017.65,NÃO,CLT,CASADO,3,190224.0,REPROVADO
7971,33,20000.0,309,19,62.88,NÃO,AUTÔNOMO,CASADO,27,193632.0,REPROVADO
7972,63,1909.53,462,20,321.13,NÃO,CLT,CASADO,39,64228.0,REPROVADO
7973,56,1000.0,547,27,2235.94,NÃO,CLT,SOLTEIRO,34,192157.0,REPROVADO
7974,70,8392.51,575,32,654.0,NÃO,AUTÔNOMO,CASADO,34,21630.0,APROVADO
7975,48,20000.0,508,39,916.5,NÃO,AUTÔNOMO,SOLTEIRO,39,95619.0,REPROVADO
7976,60,20000.0,450,25,1054.67,NÃO,DESEMPREGADO,CASADO,20,292978.0,APROVADO
7977,41,1000.0,470,9,73.57,NÃO,CLT,SOLTEIRO,36,149625.0,REPROVADO
7978,18,1000.0,518,33,17.9,SIM,CLT,CASADO,26,129802.0,REPROVADO
7979,28,1000.0,313,8,2778.06,NÃO,CLT,CASADO,39,157867.0,APROVADO
7980,72,16536.19,665,35,316.77,NÃO,CLT,SOLTEIRO,12,85946.0,REPROVADO
7981,38,1000.0,467,10,478.54,NÃO,AUTÔNOMO,CASADO,5,83511.0,REPROVADO
7982,21,1000.0,282,9,1146.0,SIM,CLT,SOLTEIRO,30,145969.0,APROVADO
7983,24,20000.0,736,6,269.59,NÃO,CLT,SOLTEIRO,22,206187.0,REPROVADO
7984,43,20000.0,317,37,1320.77,NÃO,CLT,CASADO,32,33074.0,REPROVADO
7985,64,20000.0,721,15,612.94,NÃO,AUTÔNOMO,SOLTEIRO,8,142954.0,REPROVADO
7986,67,1000.0,962,25,1942.19,NÃO,CLT,SOLTEIRO,4,289676.0,REPROVADO
7987,29,1000.0,356,31,326.48,NÃO,CLT,CASADO,37,112454.0,APROVADO
7988,48,1000.0,425,30,227.93,NÃO,DESEMPREGADO,SOLTEIRO,3,242799.0,REPROVADO
7989,34,1000.0,221,31,1781.94,SIM,CLT,CASADO,31,264866.0,REPROVADO
7990,50,1000.0,420,11,395.01,NÃO,AUTÔNOMO,SOLTEIRO,2,282666.0,APROVADO
7991,28,20000.0,380,26,530.8,NÃO,AUTÔNOMO,CASADO,33,251345.0,REPROVADO
7992,45,1000.0,846,21,1578.46,NÃO,DESEMPREGADO,CASADO,11,158115.0,REPROVADO
7993,49,1000.0,802,14,1009.44,NÃO,CLT,DIVORCIADO,35,29432.0,REPROVADO
7994,18,1000.0,780,7,582.91,NÃO,DESEMPREGADO,SOLTEIRO,31,132504.0,REPROVADO
7995,64,20000.0,697,3,287.54,NÃO,CLT,DIVORCIADO,30,105214.0,REPROVADO
7996,45,1000.0,646,7,1444.78,NÃO,CLT,SOLTEIRO,12,47186.0,REPROVADO
7997,70,20000.0,861,22,198.98,SIM,CLT,CASADO,21,242854.0,APROVADO
7998,59,1000.0,444,15,2634.98,NÃO,CLT,SOLTEIRO,26,173603.0,REPROVADO
7999,24,1000.0,468,33,162.89,NÃO,DESEMPREGADO,DIVORCIADO,4,213960.0,APROVADO
8000,19,1000.0,889,21,1634.42,NÃO,AUTÔNOMO,CASADO,25,103202.0,APROVADO
8001,59,1924.26,911,22,552.08,NÃO,CLT,SOLTEIRO,18,8111.0,APROVADO
8002,41,4152.82,942,4,205.8,NÃO,CLT,SOLTEIRO,22,215571.0,APROVADO
8003,21,12854.74,245,36,514.8,NÃO,CLT,CASADO,27,248659.0,REPROVADO
8004,61,12863.04,838,6,250.45,NÃO,CLT,CASADO,1,162978.0,REPROVADO
8005,36,20000.0,295,36,146.18,NÃO,CLT,CASADO,2,226042.0,APROVADO
8006,43,1000.0,770,25,273.33,NÃO,CLT,CASADO,12,207349.0,REPROVADO
8007,28,20000.0,891,27,2020.41,NÃO,AUTÔNOMO,CASADO,35,54651.0,APROVADO
8008,57,20000.0,381,3,111.99,NÃO,CLT,SOLTEIRO,20,21009.0,APROVADO
8009,67,1000.0,467,31,3595.01,NÃO,CLT,SOLTEIRO,38,31489.0,REPROVADO
8010,60,1000.0,733,37,5.01,NÃO,CLT,SOLTEIRO,13,222234.0,APROVADO
8011,28,1000.0,364,8,1073.64,NÃO,CLT,SOLTEIRO,37,238539.0,REPROVADO
8012,62,5417.95,959,35,1941.5,SIM,AUTÔNOMO,CASADO,27,254060.0,APROVADO
8013,20,11049.19,824,25,2717.46,NÃO,AUTÔNOMO,CASADO,4,88726.0,REPROVADO
8014,29,1000.0,274,10,155.47,SIM,CLT,CASADO,37,270718.0,REPROVADO
8015,20,7655.57,917,19,1198.02,NÃO,CLT,SOLTEIRO,16,118074.0,REPROVADO
8016,59,1000.0,405,37,113.56,NÃO,CLT,CASADO,39,243288.0,REPROVADO
8017,44,20000.0,203,14,434.81,NÃO,CLT,SOLTEIRO,38,191322.0,REPROVADO
8018,66,1000.0,226,34,1316.49,NÃO,AUTÔNOMO,DIVORCIADO,34,232322.0,APROVADO
8019,71,7775.48,216,8,424.61,NÃO,CLT,CASADO,17,256660.0,REPROVADO
8020,19,6203.35,853,32,375.97,NÃO,CLT,CASADO,20,88512.0,REPROVADO
8021,66,1000.0,765,10,123.36,NÃO,DESEMPREGADO,CASADO,24,105135.0,REPROVADO
8022,33,18681.48,259,21,68.75,NÃO,CLT,SOLTEIRO,30,147435.0,REPROVADO
8023,19,1000.0,343,5,122.48,NÃO,AUTÔNOMO,SOLTEIRO,14,250022.0,APROVADO
8024,77,6050.3,627,36,2083.25,NÃO,CLT,CASADO,18,242836.0,APROVADO
8025,71,1000.0,954,20,11.26,NÃO,CLT,DIVORCIADO,12,253599.0,APROVADO
8026,47,1000.0,460,11,1180.47,NÃO,CLT,SOLTEIRO,31,197860.0,APROVADO
8027,37,9265.34,730,6,1463.71,SIM,AUTÔNOMO,CASADO,30,169336.0,APROVADO
8028,55,1000.0,263,1,839.07,NÃO,AUTÔNOMO,CASADO,13,262918.0,APROVADO
8029,45,1000.0,985,38,1312.21,NÃO,CLT,CASADO,24,202377.0,REPROVADO
8030,42,4501.49,760,40,1056.33,NÃO,CLT,CASADO,18,114365.0,APROVADO
8031,49,1000.0,944,23,607.99,NÃO,AUTÔNOMO,SOLTEIRO,22,119123.0,REPROVADO
8032,78,8986.44,338,25,482.42,NÃO,DESEMPREGADO,CASADO,18,200423.0,REPROVADO
8033,27,1000.0,695,24,2835.86,SIM,AUTÔNOMO,SOLTEIRO,16,55537.0,REPROVADO
8034,77,14830.61,199,19,3573.34,SIM,CLT,CASADO,15,244236.0,REPROVADO
8035,59,1000.0,833,39,1053.46,NÃO,DESEMPREGADO,SOLTEIRO,31,50203.0,APROVADO
8036,57,13941.89,691,40,219.77,NÃO,CLT,SOLTEIRO,30,252463.0,APROVADO
8037,50,1000.0,251,1,594.02,NÃO,CLT,SOLTEIRO,9,127972.0,APROVADO
8038,30,1000.0,577,34,686.25,NÃO,CLT,CASADO,7,287072.0,REPROVADO
8039,73,16614.15,963,32,1418.69,NÃO,DESEMPREGADO,SOLTEIRO,1,284957.0,REPROVADO
8040,58,1000.0,919,16,1101.95,NÃO,AUTÔNOMO,SOLTEIRO,24,174780.0,REPROVADO
8041,71,1000.0,421,21,723.22,NÃO,CLT,SOLTEIRO,26,59087.0,APROVADO
8042,59,20000.0,773,0,1140.57,NÃO,CLT,SOLTEIRO,23,107055.0,REPROVADO
8043,64,1297.3,717,36,24.35,NÃO,CLT,CASADO,23,229252.0,REPROVADO
8044,54,11429.51,739,29,1498.95,NÃO,AUTÔNOMO,CASADO,19,87377.0,REPROVADO
8045,71,1000.0,878,5,237.79,NÃO,CLT,DIVORCIADO,31,246872.0,REPROVADO
8046,33,20000.0,634,40,1068.3,NÃO,DESEMPREGADO,DIVORCIADO,33,297281.0,REPROVADO
8047,62,20000.0,510,13,121.01,NÃO,CLT,SOLTEIRO,28,65627.0,APROVADO
8048,39,20000.0,272,35,121.56,SIM,AUTÔNOMO,SOLTEIRO,37,127369.0,REPROVADO
8049,74,20000.0,623,32,36.31,NÃO,CLT,CASADO,13,112804.0,REPROVADO
8050,37,1000.0,206,37,2410.54,NÃO,CLT,CASADO,23,170706.0,APROVADO
8051,67,7036.71,558,38,927.75,SIM,CLT,SOLTEIRO,34,259575.0,REPROVADO
8052,60,11762.03,857,5,449.36,NÃO,CLT,CASADO,18,217625.0,APROVADO
8053,44,1000.0,873,25,1550.12,NÃO,CLT,CASADO,7,245230.0,APROVADO
8054,58,1000.0,771,23,983.72,NÃO,CLT,SOLTEIRO,7,188317.0,APROVADO
8055,33,1000.0,772,32,967.8,NÃO,CLT,CASADO,5,275712.0,APROVADO
8056,51,1000.0,444,7,667.56,NÃO,CLT,SOLTEIRO,10,275087.0,REPROVADO
8057,49,18818.67,645,33,7.96,NÃO,CLT,CASADO,12,224921.0,REPROVADO
8058,43,1000.0,832,33,299.03,NÃO,AUTÔNOMO,SOLTEIRO,26,293418.0,REPROVADO
8059,42,20000.0,750,23,115.5,NÃO,CLT,SOLTEIRO,23,78013.0,APROVADO
8060,19,1000.0,722,1,1085.92,NÃO,CLT,SOLTEIRO,27,261584.0,APROVADO
8061,29,3049.18,581,7,285.84,NÃO,AUTÔNOMO,CASADO,2,268247.0,REPROVADO
8062,57,4868.85,509,24,598.14,NÃO,AUTÔNOMO,CASADO,5,147538.0,APROVADO
8063,26,13456.9,409,29,436.07,NÃO,CLT,CASADO,1,56497.0,REPROVADO
8064,29,1000.0,888,31,154.55,NÃO,CLT,SOLTEIRO,32,168094.0,REPROVADO
8065,43,1000.0,603,29,3178.94,NÃO,AUTÔNOMO,SOLTEIRO,15,82497.0,APROVADO
8066,26,5690.37,221,6,2709.34,NÃO,CLT,SOLTEIRO,26,178534.0,REPROVADO
8067,27,20000.0,904,23,88.4,SIM,CLT,CASADO,40,124633.0,REPROVADO
8068,49,1711.8,977,8,1756.58,NÃO,CLT,SOLTEIRO,20,42937.0,APROVADO
8069,74,1000.0,943,15,670.16,SIM,CLT,SOLTEIRO,0,16897.0,REPROVADO
8070,51,1000.0,205,1,1486.05,NÃO,CLT,SOLTEIRO,17,63157.0,APROVADO
8071,65,5004.91,598,34,163.88,NÃO,CLT,CASADO,15,171316.0,REPROVADO
8072,37,1000.0,362,33,141.88,NÃO,CLT,SOLTEIRO,37,156704.0,REPROVADO
8073,56,1000.0,838,21,2214.19,NÃO,CLT,DIVORCIADO,17,93414.0,APROVADO
8074,77,20000.0,368,18,2281.01,SIM,CLT,CASADO,13,119401.0,REPROVADO
8075,19,12346.15,762,20,627.19,NÃO,CLT,SOLTEIRO,25,79704.0,REPROVADO
8076,18,1000.0,686,11,2041.44,NÃO,AUTÔNOMO,SOLTEIRO,5,245184.0,REPROVADO
8077,68,1000.0,293,10,1100.99,SIM,CLT,SOLTEIRO,10,233691.0,REPROVADO
8078,77,5463.75,506,18,204.58,NÃO,CLT,SOLTEIRO,1,55801.0,APROVADO
8079,53,13206.85,896,5,398.92,NÃO,CLT,SOLTEIRO,24,288653.0,REPROVADO
8080,41,20000.0,957,13,146.25,NÃO,CLT,CASADO,2,278888.0,REPROVADO
8081,71,1000.0,777,32,1486.99,NÃO,DESEMPREGADO,CASADO,39,120258.0,REPROVADO
8082,44,1000.0,972,37,4216.56,NÃO,CLT,SOLTEIRO,29,48475.0,REPROVADO
8083,19,1000.0,370,12,790.49,SIM,CLT,CASADO,8,205238.0,REPROVADO
8084,48,1000.0,321,25,1066.72,NÃO,CLT,DIVORCIADO,29,256699.0,REPROVADO
8085,74,1000.0,852,13,1370.79,NÃO,CLT,CASADO,20,261265.0,REPROVADO
8086,31,20000.0,344,23,253.94,NÃO,AUTÔNOMO,DIVORCIADO,21,90930.0,REPROVADO
8087,19,19092.58,548,0,409.48,NÃO,CLT,SOLTEIRO,11,14894.0,REPROVADO
8088,46,1000.0,424,29,531.57,NÃO,AUTÔNOMO,CASADO,29,242479.0,REPROVADO
8089,32,6359.16,949,9,902.85,NÃO,CLT,CASADO,5,7529.0,APROVADO
8090,29,1000.0,354,9,1900.41,NÃO,CLT,DIVORCIADO,26,189099.0,APROVADO
8091,54,1000.0,906,27,293.3,NÃO,DESEMPREGADO,SOLTEIRO,33,132351.0,REPROVADO
8092,45,1000.0,616,3,636.56,NÃO,CLT,DIVORCIADO,14,164789.0,REPROVADO
8093,37,1495.11,866,13,1392.45,NÃO,CLT,CASADO,29,54220.0,REPROVADO
8094,78,3538.69,677,11,91.44,NÃO,CLT,SOLTEIRO,14,76241.0,REPROVADO
8095,56,1000.0,402,37,719.27,NÃO,CLT,SOLTEIRO,35,5062.0,APROVADO
8096,41,20000.0,955,36,155.93,NÃO,AUTÔNOMO,SOLTEIRO,28,67623.0,REPROVADO
8097,38,17827.77,346,9,774.68,SIM,CLT,SOLTEIRO,6,295983.0,REPROVADO
8098,27,1000.0,878,40,1460.25,NÃO,CLT,CASADO,14,79407.0,APROVADO
8099,63,20000.0,264,26,270.43,NÃO,AUTÔNOMO,CASADO,28,185212.0,REPROVADO
8100,31,1000.0,624,11,1893.65,SIM,CLT,CASADO,13,190327.0,APROVADO
8101,54,20000.0,367,21,407.67,NÃO,DESEMPREGADO,CASADO,9,290973.0,APROVADO
8102,35,1000.0,985,3,211.69,NÃO,CLT,DIVORCIADO,23,122057.0,REPROVADO
8103,41,5401.4,834,28,626.09,NÃO,AUTÔNOMO,SOLTEIRO,37,248404.0,REPROVADO
8104,31,1000.0,826,35,2088.08,NÃO,CLT,SOLTEIRO,1,237738.0,APROVADO
8105,51,1000.0,501,13,71.42,SIM,AUTÔNOMO,CASADO,6,29602.0,REPROVADO
8106,75,1000.0,316,11,396.86,NÃO,CLT,SOLTEIRO,34,63530.0,REPROVADO
8107,29,1000.0,566,19,1058.9,NÃO,CLT,SOLTEIRO,27,108460.0,REPROVADO
8108,39,1000.0,534,22,442.51,NÃO,CLT,CASADO,39,294778.0,APROVADO
8109,73,1000.0,414,21,73.46,NÃO,CLT,CASADO,25,97051.0,REPROVADO
8110,23,5772.48,206,33,403.47,NÃO,CLT,CASADO,31,239864.0,REPROVADO
8111,53,1000.0,686,20,1720.14,SIM,CLT,DIVORCIADO,14,38309.0,REPROVADO
8112,62,7976.51,662,8,3443.19,NÃO,DESEMPREGADO,CASADO,21,162062.0,APROVADO
8113,53,20000.0,500,9,40.59,NÃO,CLT,DIVORCIADO,22,235951.0,APROVADO
8114,39,1000.0,947,9,842.31,NÃO,AUTÔNOMO,SOLTEIRO,9,86920.0,REPROVADO
8115,31,1000.0,326,29,111.27,NÃO,CLT,CASADO,24,165044.0,REPROVADO
8116,80,1000.0,664,32,1140.67,NÃO,CLT,SOLTEIRO,26,261381.0,REPROVADO
8117,33,1000.0,406,1,7.92,SIM,CLT,DIVORCIADO,25,87216.0,APROVADO
8118,78,1000.0,385,31,14.85,NÃO,CLT,SOLTEIRO,17,146635.0,REPROVADO
8119,53,1000.0,390,16,1500.04,NÃO,CLT,CASADO,0,145560.0,APROVADO
8120,73,20000.0,555,27,77.35,NÃO,AUTÔNOMO,CASADO,1,141842.0,APROVADO
8121,42,8477.2,908,16,364.1,NÃO,DESEMPREGADO,SOLTEIRO,31,30899.0,REPROVADO
8122,49,1000.0,717,13,3171.05,NÃO,CLT,SOLTEIRO,36,184630.0,REPROVADO
8123,50,1000.0,589,9,4216.32,NÃO,CLT,CASADO,30,103247.0,APROVADO
8124,62,13863.96,714,33,176.02,NÃO,CLT,SOLTEIRO,11,121410.0,APROVADO
8125,53,1000.0,779,13,823.03,NÃO,CLT,CASADO,12,86440.0,REPROVADO
8126,37,1000.0,403,16,819.05,NÃO,CLT,SOLTEIRO,28,61247.0,APROVADO
8127,35,1000.0,530,36,602.17,NÃO,DESEMPREGADO,CASADO,2,238473.0,APROVADO
8128,55,12213.46,518,21,2586.28,NÃO,AUTÔNOMO,SOLTEIRO,3,6083.0,REPROVADO
8129,20,1000.0,308,17,1402.56,NÃO,DESEMPREGADO,CASADO,15,98587.0,REPROVADO
8130,40,19292.81,614,34,1446.16,NÃO,CLT,DIVORCIADO,9,61214.0,REPROVADO
8131,49,20000.0,882,17,314.12,NÃO,CLT,DIVORCIADO,13,282585.0,APROVADO
8132,62,1000.0,562,29,569.73,NÃO,CLT,SOLTEIRO,36,122405.0,APROVADO
8133,76,1146.05,838,36,668.31,SIM,CLT,SOLTEIRO,18,107100.0,REPROVADO
8134,33,1000.0,368,39,355.12,SIM,AUTÔNOMO,SOLTEIRO,29,162840.0,APROVADO
8135,76,1000.0,621,5,99.62,NÃO,AUTÔNOMO,CASADO,38,266500.0,REPROVADO
8136,22,1000.0,909,14,135.09,NÃO,CLT,SOLTEIRO,3,47981.0,REPROVADO
8137,21,1000.0,591,34,199.27,NÃO,CLT,SOLTEIRO,35,258512.0,APROVADO
8138,38,1000.0,583,25,227.72,NÃO,CLT,SOLTEIRO,31,71785.0,REPROVADO
8139,57,1000.0,755,40,277.42,NÃO,CLT,CASADO,26,183988.0,REPROVADO
8140,68,1000.0,268,26,294.99,NÃO,CLT,DIVORCIADO,22,218173.0,REPROVADO
8141,31,1000.0,972,29,608.28,NÃO,CLT,CASADO,18,80066.0,APROVADO
8142,56,20000.0,613,10,712.48,NÃO,CLT,CASADO,33,21903.0,APROVADO
8143,48,6636.3,307,23,369.44,NÃO,AUTÔNOMO,CASADO,10,132855.0,APROVADO
8144,31,1000.0,557,13,2378.35,SIM,AUTÔNOMO,CASADO,18,103235.0,REPROVADO
8145,23,10046.73,295,22,805.51,NÃO,CLT,CASADO,22,208390.0,APROVADO
8146,29,1000.0,294,8,1548.7,NÃO,CLT,SOLTEIRO,39,203302.0,REPROVADO
8147,33,2534.75,492,17,2580.16,NÃO,CLT,SOLTEIRO,7,213900.0,REPROVADO
8148,34,10014.32,819,38,178.09,NÃO,CLT,CASADO,8,90353.0,REPROVADO
8149,62,13019.28,930,18,558.4,NÃO,CLT,SOLTEIRO,13,47893.0,APROVADO
8150,40,1000.0,337,4,567.77,NÃO,AUTÔNOMO,CASADO,39,292923.0,REPROVADO
8151,31,20000.0,339,17,437.69,NÃO,CLT,CASADO,34,156732.0,APROVADO
8152,78,20000.0,445,32,8.95,NÃO,CLT,CASADO,33,42900.0,REPROVADO
8153,24,20000.0,271,37,1692.67,NÃO,CLT,CASADO,0,100163.0,REPROVADO
8154,63,1000.0,205,12,118.29,NÃO,CLT,CASADO,31,276151.0,REPROVADO
8155,49,6936.09,382,8,5399.38,NÃO,CLT,SOLTEIRO,7,188193.0,APROVADO
8156,32,2729.22,912,25,1482.62,NÃO,CLT,SOLTEIRO,22,186459.0,REPROVADO
8157,61,1000.0,263,0,867.52,NÃO,CLT,SOLTEIRO,31,52139.0,APROVADO
8158,34,17152.94,466,11,167.95,NÃO,CLT,SOLTEIRO,37,293282.0,REPROVADO
8159,58,1000.0,250,23,724.42,NÃO,DESEMPREGADO,SOLTEIRO,34,138348.0,APROVADO
8160,71,15965.72,725,0,302.6,NÃO,CLT,SOLTEIRO,21,19974.0,APROVADO
8161,64,1000.0,724,3,290.78,NÃO,CLT,SOLTEIRO,36,223208.0,REPROVADO
8162,61,9980.95,532,6,1769.19,NÃO,CLT,SOLTEIRO,26,269796.0,REPROVADO
8163,51,20000.0,584,27,479.08,NÃO,CLT,CASADO,20,79842.0,APROVADO
8164,22,1000.0,447,36,599.15,NÃO,CLT,CASADO,28,238219.0,REPROVADO
8165,62,17605.26,387,4,1851.28,NÃO,CLT,SOLTEIRO,12,38482.0,APROVADO
8166,44,1000.0,242,38,91.89,SIM,CLT,CASADO,36,15359.0,APROVADO
8167,69,1000.0,840,31,902.93,NÃO,CLT,SOLTEIRO,36,86970.0,APROVADO
8168,40,20000.0,460,30,863.26,SIM,CLT,DIVORCIADO,39,161225.0,APROVADO
8169,57,16954.93,390,14,553.76,NÃO,CLT,SOLTEIRO,33,40879.0,APROVADO
8170,76,1000.0,585,2,1770.63,NÃO,DESEMPREGADO,CASADO,33,138068.0,REPROVADO
8171,31,15928.87,567,14,2862.78,NÃO,CLT,SOLTEIRO,9,46591.0,REPROVADO
8172,32,1000.0,865,17,626.12,NÃO,DESEMPREGADO,DIVORCIADO,14,262908.0,APROVADO
8173,60,10845.23,793,20,609.08,NÃO,CLT,CASADO,26,22374.0,REPROVADO
8174,50,6340.32,724,9,697.28,NÃO,CLT,SOLTEIRO,15,132157.0,REPROVADO
8175,70,15011.53,277,20,1284.19,NÃO,DESEMPREGADO,CASADO,25,221441.0,REPROVADO
8176,48,20000.0,587,25,1102.8,NÃO,CLT,SOLTEIRO,26,230482.0,REPROVADO
8177,52,20000.0,371,40,252.1,NÃO,CLT,SOLTEIRO,3,150674.0,REPROVADO
8178,34,1000.0,472,2,66.03,NÃO,CLT,SOLTEIRO,33,171790.0,REPROVADO
8179,45,1000.0,722,0,2980.93,NÃO,CLT,CASADO,40,58317.0,APROVADO
8180,36,6914.44,750,20,302.55,NÃO,DESEMPREGADO,SOLTEIRO,10,239525.0,REPROVADO
8181,63,5386.93,379,10,1017.76,NÃO,CLT,CASADO,2,267614.0,APROVADO
8182,71,1000.0,394,15,1762.81,NÃO,DESEMPREGADO,CASADO,38,290004.0,REPROVADO
8183,79,1000.0,233,34,357.07,NÃO,CLT,SOLTEIRO,24,167933.0,REPROVADO
8184,40,1000.0,489,20,1009.05,NÃO,CLT,SOLTEIRO,24,40275.0,APROVADO
8185,49,20000.0,829,40,114.18,NÃO,CLT,CASADO,37,213812.0,REPROVADO
8186,57,1000.0,890,10,3504.28,NÃO,CLT,SOLTEIRO,0,261849.0,APROVADO
8187,30,1000.0,871,30,59.92,SIM,CLT,SOLTEIRO,11,131972.0,REPROVADO
8188,76,1000.0,468,0,576.56,NÃO,CLT,CASADO,17,61651.0,APROVADO
8189,37,1945.43,902,40,769.64,NÃO,CLT,SOLTEIRO,40,255543.0,REPROVADO
8190,52,1000.0,574,31,1562.94,NÃO,AUTÔNOMO,SOLTEIRO,36,174443.0,REPROVADO
8191,22,13808.37,826,2,129.12,NÃO,AUTÔNOMO,CASADO,12,282876.0,APROVADO
8192,26,20000.0,993,31,581.26,NÃO,CLT,DIVORCIADO,17,36497.0,REPROVADO
8193,46,1000.0,500,4,356.26,NÃO,AUTÔNOMO,CASADO,14,118949.0,APROVADO
8194,23,1000.0,717,36,373.98,NÃO,AUTÔNOMO,SOLTEIRO,5,117923.0,APROVADO
8195,80,1000.0,463,11,1508.63,NÃO,CLT,SOLTEIRO,38,167966.0,APROVADO
8196,42,8033.77,671,13,5.48,NÃO,CLT,CASADO,12,250345.0,REPROVADO
8197,48,1000.0,995,8,1382.64,NÃO,CLT,DIVORCIADO,11,267523.0,REPROVADO
8198,39,11630.82,640,6,1662.83,SIM,AUTÔNOMO,SOLTEIRO,9,161577.0,APROVADO
8199,19,1000.0,721,15,2316.3,NÃO,CLT,CASADO,25,284343.0,REPROVADO
8200,62,2874.39,720,27,985.86,SIM,CLT,CASADO,26,212429.0,REPROVADO
8201,22,1000.0,714,6,405.65,SIM,CLT,DIVORCIADO,21,9552.0,REPROVADO
8202,77,1000.0,206,13,557.28,NÃO,CLT,SOLTEIRO,32,153375.0,APROVADO
8203,44,1000.0,907,31,3497.8,SIM,CLT,SOLTEIRO,15,282834.0,REPROVADO
8204,42,1000.0,219,7,2130.2,SIM,CLT,CASADO,0,41455.0,REPROVADO
8205,25,1000.0,659,26,622.74,NÃO,CLT,CASADO,40,158047.0,REPROVADO
8206,72,1000.0,493,2,2865.81,SIM,CLT,CASADO,0,236062.0,REPROVADO
8207,18,12736.04,744,26,1731.35,NÃO,CLT,DIVORCIADO,10,239962.0,REPROVADO
8208,37,20000.0,282,29,2313.54,NÃO,CLT,CASADO,40,65776.0,APROVADO
8209,61,1000.0,767,33,1148.78,NÃO,AUTÔNOMO,SOLTEIRO,21,48383.0,REPROVADO
8210,40,1000.0,820,25,1949.49,NÃO,CLT,CASADO,28,272181.0,APROVADO
8211,49,1000.0,773,36,2223.46,NÃO,CLT,CASADO,33,206533.0,REPROVADO
8212,28,9761.06,351,39,96.53,SIM,CLT,DIVORCIADO,2,90557.0,REPROVADO
8213,56,6485.08,517,21,3358.63,SIM,AUTÔNOMO,CASADO,30,257303.0,REPROVADO
8214,64,1000.0,970,31,405.88,NÃO,CLT,CASADO,12,257859.0,REPROVADO
8215,71,1000.0,919,40,579.64,NÃO,CLT,SOLTEIRO,10,216690.0,REPROVADO
8216,41,19306.38,443,1,1569.75,SIM,AUTÔNOMO,CASADO,36,221981.0,REPROVADO
8217,28,1000.0,629,7,1093.32,NÃO,CLT,SOLTEIRO,7,77449.0,APROVADO
8218,46,1000.0,760,6,2235.49,SIM,CLT,CASADO,9,10424.0,APROVADO
8219,71,13637.27,733,18,511.78,NÃO,CLT,CASADO,37,23316.0,REPROVADO
